CDSCode,District,School,Street,StreetAbr,City,Zip Code,State,Phone,OpenDate,Charter,DOCType,SOC,SOCType,GSoffered,Latitude,Longitude,LastUpdate,2016-2017 Total Enrollment,2015-2016 ELA Current Status (avg. distance from level 3),2015-2016 ELA Prior Status (avg. Distance from level 3),2015-2016 ELA Status Level,2015-2016 Math Current Status (avg. distance from level 3),2015-2016 Math Prior Status (avg. Distance from level 3),2015-2016 Math Change,2016-2017 English Language Learners,2016-2017 % English Language Learners,2016-2017 FRPM Count,2016-2017 % FRPM Count,2015-2016 Enrollment Grades 10-12,2015-2016 AP Number Tested,2015-2016 % AP Number Tested,2015-2016 AP Score = 1,2015-2016 AP Score = 2,2015-2016 AP Score = 3,2015-2016 AP Score = 4,2015-2016 AP Score = 5,% 2015-2016 AP Score = 1,% 2015-2016 AP Score = 2,% 2015-2016 AP Score = 3,% 2015-2016 AP Score = 4,% 2015-2016 AP Score = 5
37683380108274,San Diego Unified,Porter Elementary,4800 T Street,4800 T St.,San Diego,92113-5006,CA,(619) 266-4500,9/6/2005,N,Unified School District,,Elementary Schools (Public),K-6,32.69871,-117.09106,5/10/2016,984,-47.9,-51.8,2,-62,-65.1,3.1,549,56%,925,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039382,San Diego Unified,Chollas/Mead Elementary,401 North 45th Street,401 North 45th St.,San Diego,92102-4732,CA,(619) 362-3300,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.710528,-117.09784,2/11/2016,640,-19.8,-43.4,2,-30.8,-50,19.3,369,58%,600,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039168,San Diego Unified,Balboa Elementary,1844 South 40th Street,1844 South 40th St.,San Diego,92113-4017,CA,(619) 362-4100,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.687014,-117.108,2/9/2017,535,-43.0,-59.8,2,-55.3,-76.4,21.1,395,74%,503,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380121145,San Diego Unified,Evangeline Roberts Institute of Learning,6785 Imperial Avenue,6785 Imperial Ave.,San Diego,92114-1103,CA,(619) 674-6019,9/6/2011,Y,Unified School District,,Elementary Schools (Public),K-6,32.710816,-117.05157,6/18/2015,130,-92.3,-100.3,1,-90.3,-130.4,40.1,13,10%,123,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039515,San Diego Unified,Encanto Elementary,822 65th Street,822 65th St.,San Diego,92114-2818,CA,(619) 344-6700,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.714909,-117.05804,8/5/2016,472,-18.7,-36.7,2,-35.8,-50.4,14.6,202,43%,448,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380114041,San Diego Unified,Joyner Elementary,4271 Myrtle Avenue,4271 Myrtle Ave.,San Diego,92105-3426,CA,(619) 640-4000,9/4/2007,N,Unified School District,,Elementary Schools (Public),K-5,32.742094,-117.1027,11/10/2016,654,-31.1,-55.8,2,-34.1,-53.1,19,423,65%,619,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039952,San Diego Unified,Marshall Elementary,3550 Altadena Avenue,3550 Altadena Ave.,San Diego,92105-3698,CA,(619) 344-5100,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.742345,-117.08638,6/18/2015,512,-28.7,-59.1,2,-15.2,-52.6,37.5,355,69%,486,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039879,San Diego Unified,Linda Vista Elementary,2772 Ulric Street,2772 Ulric St.,San Diego,92111-5530,CA,(858) 800-5450,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.793449,-117.17314,2/9/2017,387,-39.4,-62.7,2,-45.7,-60.3,14.6,280,72%,369,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380109041,San Diego Unified,King-Chavez Athletics Academy,415 31st Street,415 31st St.,San Diego,92102-4236,CA,(619) 525-7320,9/6/2005,Y,Unified School District,,Elementary Schools (Public),3-5,32.709848,-117.12742,8/7/2015,190,-64.7,-62.7,2,-64.3,-63.8,-0.5,125,66%,183,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039705,San Diego Unified,Hamilton Elementary,2807 Fairmount Avenue,2807 Fairmount Ave.,San Diego,92105-4635,CA,(619) 344-6800,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.736135,-117.10096,6/18/2015,505,-29.1,-47.2,2,-39.5,-45.8,6.4,332,66%,486,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386114300,San Diego Unified,Chavez Elementary,1404 South 40th Street,1404 South 40th St.,San Diego,92113-4037,CA,(619) 362-3200,9/3/1997,N,Unified School District,,Elementary Schools (Public),K-5,32.691605,-117.10807,2/9/2017,495,-59.1,-64.7,2,-67.9,-77.4,9.5,339,68%,473,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039499,San Diego Unified,Edison Elementary,4077 35th Street,4077 35th St.,San Diego,92104-2291,CA,(619) 344-5400,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.751057,-117.11804,7/22/2015,515,-3.3,-24.2,3,-22.6,-35.4,12.8,357,69%,493,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380108282,San Diego Unified,Cherokee Point Elementary,3735 38th Street,3735 38th St.,San Diego,92105-2414,CA,(619) 641-3400,9/6/2005,N,Unified School District,,Elementary Schools (Public),K-5,32.747185,-117.11183,6/18/2015,388,-46.3,-53.1,2,-57.3,-69,11.7,284,73%,374,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039283,San Diego Unified,Burbank Elementary,2146 Julian Avenue,2146 Julian Ave.,San Diego,92113-1237,CA,(619) 652-4500,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.70044,-117.13891,6/18/2015,427,-76.2,-94.0,1,-87.8,-91.9,4.2,315,74%,408,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380114033,San Diego Unified,Rodriguez Elementary,825 South 31st Street,825 South 31st St.,San Diego,92113-2525,CA,(619) 699-4500,9/4/2007,N,Unified School District,,Elementary Schools (Public),K-5,32.697615,-117.12725,6/18/2015,524,-48.6,-72.9,2,-51.1,-63.4,12.4,388,74%,503,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386114375,San Diego Unified,Rosa Parks Elementary,4510 Landis Street,4510 Landis St.,San Diego,92105-2822,CA,(619) 282-6803,9/3/1997,N,Unified School District,,Elementary Schools (Public),K-5,32.745833,-117.09748,6/18/2015,957,-26.1,-32.2,2,-40.5,-51.1,10.5,749,78%,923,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380124206,San Diego Unified,America's Finest Charter,730 45th Street,730 45th St.,San Diego,92102-3619,CA,(619) 694-4809,9/5/2011,Y,Unified School District,,Elementary Schools (Public),K-8,32.712836,-117.09808,9/26/2015,390,-6.0,1.7,2,-25.4,-8.9,-16.5,221,57%,379,97%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039762,San Diego Unified,Fay Elementary,4080 52nd Street,4080 52nd St.,San Diego,92105-2209,CA,(619) 624-2600,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.750942,-117.08361,6/18/2015,696,-37.7,-53.5,2,-52.7,-64.2,11.5,401,58%,678,97%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039150,San Diego Unified,Baker Elementary,4041 T Street,4041 T St.,San Diego,92113-1808,CA,(619) 344-4800,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.698826,-117.10711,2/9/2017,437,-45.5,-45.7,2,-59.3,-63.2,3.9,267,61%,425,97%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039754,San Diego Unified,Horton Elementary,5050 Guymon Street,5050 Guymon St.,San Diego,92102-3734,CA,(619) 264-0171,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.712278,-117.08621,2/9/2017,474,-43.0,-44.9,2,-55.9,-56,0.1,319,67%,461,97%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039366,San Diego Unified,Central Elementary,4063 Polk Avenue,4063 Polk Ave.,San Diego,92105-1436,CA,(619) 344-6100,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.751484,-117.10716,6/18/2015,707,-53.2,-58.8,2,-73.6,-77.6,4,545,77%,689,97%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386119598,San Diego Unified,King-Chavez Academy of Excellence,2850 Logan Avenue,2850 Logan Ave.,San Diego,92113-2412,CA,(619) 232-2825,9/4/2001,Y,Unified School District,,Elementary Schools (Public),K-8,32.697037,-117.13272,4/20/2016,327,-51.0,-58.7,2,-90.8,-90.3,-0.5,196,60%,322,98%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039895,San Diego Unified,Logan K-8,2875 Ocean View Boulevard,2875 Ocean View Blvd.,San Diego,92113-1399,CA,(619) 344-6500,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-8,32.701099,-117.13185,6/18/2015,580,-39.7,-60.2,2,-55.6,-68,12.4,377,65%,566,98%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039507,San Diego Unified,Emerson/Bandini Elementary,3510 Newton Avenue,3510 Newton Ave.,San Diego,92113-3118,CA,(619) 344-6200,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-6,32.695014,-117.11874,6/18/2015,568,-34.0,-62.2,2,-53.4,-71.9,18.5,402,71%,555,98%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386039523,San Diego Unified,Euclid Elementary,4166 Euclid Avenue,4166 Euclid Ave.,San Diego,92105-1910,CA,(619) 344-5600,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.752319,-117.09226,6/18/2015,476,-40.9,-51.2,2,-52.6,-53.9,1.4,345,72%,467,98%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386040190,San Diego Unified,King-Chavez Primary Academy,415 31st Street,415 31st St.,San Diego,92102-4236,CA,(619) 525-7320,7/1/1980,Y,Unified School District,,Elementary Schools (Public),K-2,32.709848,-117.12742,6/18/2015,387,N/A,N/A,N/A,N/A,N/A,N/A,317,82%,380,98%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380108290,San Diego Unified,Ibarra Elementary,4877 Orange Avenue,4877 Orange Ave.,San Diego,92115-4947,CA,(619) 641-5400,9/6/2005,N,Unified School District,,Elementary Schools (Public),K-5,32.753027,-117.08953,6/18/2015,505,-48.7,-45.2,2,-51.9,-47.1,-4.8,351,70%,498,99%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683386114292,San Diego Unified,Kimbrough Elementary,321 Hoitt Street,321 Hoitt St.,San Diego,92102-3132,CA,(619) 525-2010,9/3/1997,N,Unified School District,,Elementary Schools (Public),K-5,32.708732,-117.13288,6/18/2015,389,-52.4,-53.1,2,-62.1,-56.1,-6,281,72%,385,99%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683380109033,San Diego Unified,King-Chavez Arts Academy,415 31st Street,415 31st St.,San Diego,92102-4236,CA,(619) 525-7320,9/6/2005,Y,Unified School District,,Elementary Schools (Public),3-5,32.709848,-117.12742,8/7/2015,191,-77.0,-65.4,1,-82.3,-69.1,-13.2,118,62%,191,100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737910131433,San Marcos Unified,Double Peak,111 San Elijo Road,111 San Elijo Rd.,San Marcos,92078-2051,CA,(760) 290-2340,8/31/2016,N,Unified School District,,Elementary Schools (Public),K-8,33.106382,-117.16582,3/9/2017,952,N/A,N/A,N/A,N/A,N/A,N/A,45,5%,63,7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737916105993,San Marcos Unified,La Costa Meadows Elementary,6889 El Fuerte Street,6889 El Fuerte St.,Carlsbad,92009-5923,CA,(760) 290-2121,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.104542,-117.23995,8/12/2015,923,58.7,47.6,5,30.7,28,2.7,49,5%,100,11%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737910111468,San Marcos Unified,San Elijo Elementary,1615 Schoolhouse Way,1615 Schoolhouse Way,San Marcos,92078-1080,CA,(760) 290-2600,8/14/2006,N,Unified School District,,Elementary Schools (Public),K-5,33.1,-117.1953,6/18/2015,1115,68.7,57.2,5,42,30.4,11.6,102,9%,147,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737916116206,San Marcos Unified,Carrillo Elementary,2875 Poinsettia Lane,2875 Poinsettia Ln.,Carlsbad,92009-3041,CA,(760) 290-2900,7/1/1999,N,Unified School District,,Elementary Schools (Public),K-5,33.119466,-117.2419,8/17/2015,1001,60.8,53.4,5,47.9,29.9,18.1,85,8%,157,16%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737916114169,San Marcos Unified,Discovery Elementary,730 Applewilde Drive,730 Applewilde Dr.,San Marcos,92078-4969,CA,(760) 290-2077,7/7/1997,N,Unified School District,,Elementary Schools (Public),K-5,33.129296,-117.1905,8/13/2015,725,49.0,31.1,5,22.1,14.4,7.6,97,13%,189,26%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737916108872,San Marcos Unified,Paloma Elementary,660 Camino Magnifico,660 Camino Magnifico,San Marcos,92069-7323,CA,(760) 290-2199,9/4/1990,N,Unified School District,,Elementary Schools (Public),K-5,33.159796,-117.18482,6/18/2015,890,40.3,32.6,4,18.7,13.7,5,181,20%,294,33%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737916039085,San Marcos Unified,San Marcos Elementary,1 Tiger Way,1 Tiger Way,San Marcos,92069-2703,CA,(760) 290-2430,7/1/1997,N,Unified School District,,Elementary Schools (Public),K-5,33.14128,-117.16829,6/18/2015,847,-37.4,-58.0,2,-59.1,-72.8,13.7,556,66%,310,37%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737916039077,San Marcos Unified,Richland Elementary,910 Borden Road,910 Borden Rd.,San Marcos,92069-2199,CA,(760) 290-2400,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.154751,-117.14016,8/14/2015,768,22.1,-5.0,4,10.6,-16.4,27,118,15%,292,38%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737916107148,San Marcos Unified,Knob Hill Elementary,1825 Knob Hill Road,1825 Knob Hill Rd.,San Marcos,92069-3301,CA,(760) 290-2080,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.139633,-117.11971,8/13/2015,846,43.3,8.1,4,9.4,-6,15.4,154,18%,343,41%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737916115349,San Marcos Unified,Twin Oaks Elementary,1 Cassou Road,1 Cassou Rd.,San Marcos,92069-9831,CA,(760) 290-2588,7/7/1998,N,Unified School District,,Elementary Schools (Public),K-5,33.178528,-117.15544,6/18/2015,665,0.2,-2.3,3,-15.5,-20.3,4.8,237,36%,372,56%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737910116467,San Marcos Unified,Joli Ann Leichtag Elementary,653 Poinsettia Avenue,653 Poinsettia Ave.,Vista,92081-8113,CA,(760) 290-2888,9/2/2008,N,Unified School District,,Elementary Schools (Public),K-5,33.155513,-117.21079,8/12/2015,812,-13.9,-24.8,2,0.4,-27.8,28.2,361,44%,632,78%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37737916039069,San Marcos Unified,Alvin M. Dunn Elementary,3697 La Mirada Drive,3697 La Mirada Dr.,San Marcos,92078-2312,CA,(760) 290-2000,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.143808,-117.20381,6/18/2015,782,-51.7,-63.6,2,-71.5,-80.6,9.1,444,57%,628,80%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37756140100511,Valley Center-Pauma Unified,Lilac School,30109 Lilac Road,30109 Lilac Rd.,Valley Center,92082-3318,CA,(760) 751-1042,9/2/2003,N,Unified School District,,Elementary Schools (Public),K-6,33.256624,-117.06917,6/18/2015,569,-20.9,-23.7,2,-44.4,-37.8,-6.6,171,30%,268,47%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37756146106124,Valley Center-Pauma Unified,Valley Center Primary,14249 Fruitvale Road,14249 Fruitvale Rd.,Valley Center,92082-5907,CA,(760) 749-8282,7/1/2000,N,Unified School District,,Elementary Schools (Public),K-3,33.239526,-117.02157,12/17/2015,519,N/A,N/A,N/A,N/A,N/A,N/A,182,35%,257,50%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37756146112494,Valley Center-Pauma Unified,Valley Center Elementary,28751 Cole Grade Road,28751 Cole Grade Rd.,Valley Center,92082-6575,CA,(760) 749-1631,7/1/2000,N,Unified School District,,Elementary Schools (Public),3-5,33.234769,-117.02397,7/1/2016,556,-43.7,-34.7,2,-52.4,-44.9,-7.5,188,34%,319,57%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37756146038962,Valley Center-Pauma Unified,Pauma Elementary,33158 Cole Grade Road,33158 Cole Grade Rd.,Pauma Valley,92061-9578,CA,(760) 742-3741,7/1/2000,N,Unified School District,,Elementary Schools (Public),K-8,33.315897,-116.99873,7/1/2016,229,-53.9,-46.4,2,-80,-68.5,-11.5,104,45%,193,84%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684520128223,Vista Unified,Bella Mente Montessori Academy,1737 West Vista Way,1737 West Vista Way,Vista,92083-2112,CA,(760) 621-8948,9/3/2013,Y,Unified School District,,Elementary Schools (Public),K-8,33.189574,-117.27872,4/12/2017,672,-11.8,-31.1,2,-54,-56,2,64,10%,160,24%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526108708,Vista Unified,Empresa Elementary,4850 Avenida Empresa,4850 Avenida Empresa,Oceanside,92056-6541,CA,(760) 940-8454,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.223041,-117.28771,6/18/2015,799,12.9,-10.3,4,11.6,-3.9,15.5,52,7%,220,28%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526107585,Vista Unified,Lake Elementary,4950 Lake Boulevard,4950 Lake Blvd.,Oceanside,92056-4749,CA,(760) 945-5300,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.17323,-117.25791,6/18/2015,821,4.9,-8.3,3,-3.1,-28.2,25.2,58,7%,233,28%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526107031,Vista Unified,Alamosa Park Elementary,5130 Alamosa Park Drive,5130 Alamosa Park Dr.,Oceanside,92057-6301,CA,(760) 940-0700,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.239596,-117.28112,8/9/2016,580,-0.5,-6.8,3,-10.4,-7.5,-2.9,54,9%,204,35%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526069124,Vista Unified,Casita Center for Science/Math/Technology,260 Cedar Drive,260 Cedar Dr.,Vista,92083-5108,CA,(760) 724-8442,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.191355,-117.28465,6/18/2015,588,38.9,26.8,4,7.9,11.7,-3.8,106,18%,321,55%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526110399,Vista Unified,Breeze Hill Elementary,1111 Melrose Way,1111 Melrose Way,Vista,92083-6505,CA,(760) 945-2373,7/6/1992,N,Unified School District,,Elementary Schools (Public),K-5,33.18517,-117.25456,6/18/2015,827,-5.3,-19.4,2,-15.4,-36.5,21.1,177,21%,474,57%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526110407,Vista Unified,Mission Meadows Elementary,5657 Spur Avenue,5657 Spur Ave.,Oceanside,92056-5714,CA,(760) 630-7884,7/6/1992,N,Unified School District,,Elementary Schools (Public),K-5,33.246059,-117.25806,6/18/2015,585,-6.6,-19.8,2,-22.2,-26.3,4,140,24%,337,58%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684520100925,Vista Unified,Temple Heights Elementary,1550 Temple Heights Drive,1550 Temple Heights Dr.,Oceanside,92056-3066,CA,(760) 631-6242,9/22/2003,N,Unified School District,,Elementary Schools (Public),K-5,33.218505,-117.27087,6/18/2015,646,-18.8,-21.7,2,-47.3,-45.2,-2.1,125,19%,399,62%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526040638,Vista Unified,Monte Vista Elementary,1720 Monte Vista Road,1720 Monte Vista Rd.,Vista,92084-7122,CA,(760) 726-0410,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.190319,-117.21212,6/18/2015,555,-15.6,-27.6,2,-7.8,-33.8,26,122,22%,357,64%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684520100933,Vista Unified,Hannalei Elementary,120 Hannalei Drive,120 Hannalei Dr.,Vista,92083-7625,CA,(760) 631-6248,9/22/2003,N,Unified School District,,Elementary Schools (Public),K-5,33.178337,-117.21575,6/18/2015,638,-31.2,-36.6,2,-39.2,-41.7,2.5,243,38%,522,82%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526040588,Vista Unified,Beaumont Elementary,550 Beaumont Drive,550 Beaumont Dr.,Vista,92084-6321,CA,(760) 726-4040,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.198044,-117.22481,6/18/2015,541,-28.7,-56.9,2,-58.4,-71.1,12.7,253,47%,453,84%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526040653,Vista Unified,Vista Academy of Visual and Performing Arts,600 North Santa Fe Avenue,600 North Santa Fe Ave.,Vista,92083-3631,CA,(760) 941-0880,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.207469,-117.24508,6/18/2015,590,-45.6,-49.0,2,-72,-65.5,-6.5,301,51%,500,85%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526040646,Vista Unified,Olive Elementary,836 Olive Avenue,836 Olive Ave.,Vista,92083-3316,CA,(760) 724-7129,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.20463,-117.25872,6/18/2015,369,-47.6,-51.6,2,-73.8,-68.2,-5.6,177,48%,321,87%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526040620,Vista Unified,Grapevine Elementary,630 Grapevine Road,630 Grapevine Rd.,Vista,92083-5599,CA,(760) 724-8329,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.199834,-117.27374,6/18/2015,654,-35.5,-39.8,2,-45.8,-57.4,11.6,265,41%,579,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684520105882,Vista Unified,Foothill Oak Elementary,1370 Oak Drive,1370 Oak Dr.,Vista,92084-4001,CA,(760) 631-3458,9/7/2004,N,Unified School District,,Elementary Schools (Public),K-5,33.218194,-117.22187,6/18/2015,687,-44.0,-67.2,2,-58.2,-78.5,20.3,376,55%,649,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684520111237,Vista Unified,Maryland Elementary,700 North Avenue,700 North Ave.,Vista,92084-2906,CA,(760) 631-6675,8/17/2006,N,Unified School District,,Elementary Schools (Public),K-5,33.215538,-117.25793,6/18/2015,580,-46.4,-54.6,2,-57.7,-60.5,2.8,336,58%,543,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37684526040596,Vista Unified,Bobier Elementary,220 West Bobier Drive,220 West Bobier Dr.,Vista,92083-1903,CA,(760) 724-8501,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.221088,-117.24761,8/27/2015,651,-53.8,-64.4,2,-72.1,-62.7,-9.4,406,62%,619,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986116776,Escondido Union,Classical Academy,2950 South Bear Valley Parkway,2950 South Bear Valley Pkwy.,Escondido,92025-7446,CA,(760) 546-0101,9/7/1999,Y,Elementary School District,,Elementary Schools (Public),K-8,33.0844,-117.0555,12/12/2016,1288,14.6,10.3,4,-11.7,-9.6,-2.1,12,1%,282,22%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680980101535,Escondido Union,Heritage K-8 Charter,1855 East Valley Parkway,1855 East Valley Pkwy.,Escondido,92027-2517,CA,(760) 737-3111,9/9/2003,Y,Elementary School District,,Elementary Schools (Public),K-8,33.136223,-117.05448,6/18/2015,821,30.0,22.6,4,14.6,12.8,1.7,98,12%,305,37%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735513730694,Carlsbad Unified,Carlsbad High,3557 Monroe Street,3557 Monroe St.,Carlsbad,92008-2729,CA,(760) 331-5100,7/1/1980,N,Unified School District,,High Schools (Public),9-12,33.162399,-117.32698,6/18/2015,2255,49.7,36.8,0,7.4,9.6,-2.2,82,4%,400,18%,1894,589,31%,17,158,300,364,298,3%,27%,51%,62%,51%
